,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
713,2019/07/23 04:00:00,2019-07-23T03:00:00,"{'bid': 9655.5, 'ask': 9665.5, 'lastTraded': None}","{'bid': 9662.5, 'ask': 9672.5, 'lastTraded': None}","{'bid': 9664.5, 'ask': 9674.5, 'lastTraded': None}","{'bid': 9655.0, 'ask': 9665.0, 'lastTraded': None}",0
714,2019/07/23 06:00:00,2019-07-23T05:00:00,"{'bid': 9662.0, 'ask': 9672.0, 'lastTraded': None}","{'bid': 9663.5, 'ask': 9673.5, 'lastTraded': None}","{'bid': 9666.5, 'ask': 9676.5, 'lastTraded': None}","{'bid': 9661.5, 'ask': 9671.5, 'lastTraded': None}",0
715,2019/07/23 08:00:00,2019-07-23T07:00:00,"{'bid': 9663.0, 'ask': 9673.0, 'lastTraded': None}","{'bid': 9670.0, 'ask': 9680.5, 'lastTraded': None}","{'bid': 9672.5, 'ask': 9682.0, 'lastTraded': None}","{'bid': 9660.5, 'ask': 9670.5, 'lastTraded': None}",5
716,2019/07/23 10:00:00,2019-07-23T09:00:00,"{'bid': 9670.5, 'ask': 9680.0, 'lastTraded': None}","{'bid': 9667.0, 'ask': 9677.0, 'lastTraded': None}","{'bid': 9674.5, 'ask': 9685.0, 'lastTraded': None}","{'bid': 9666.5, 'ask': 9677.0, 'lastTraded': None}",3
717,2019/07/23 12:00:00,2019-07-23T11:00:00,"{'bid': 9667.5, 'ask': 9677.5, 'lastTraded': None}","{'bid': 9677.0, 'ask': 9687.0, 'lastTraded': None}","{'bid': 9678.5, 'ask': 9689.0, 'lastTraded': None}","{'bid': 9663.5, 'ask': 9673.5, 'lastTraded': None}",1
718,2019/07/23 14:00:00,2019-07-23T13:00:00,"{'bid': 9677.5, 'ask': 9686.5, 'lastTraded': None}","{'bid': 9688.5, 'ask': 9698.0, 'lastTraded': None}","{'bid': 9688.5, 'ask': 9698.5, 'lastTraded': None}","{'bid': 9676.5, 'ask': 9686.5, 'lastTraded': None}",9
719,2019/07/23 16:00:00,2019-07-23T15:00:00,"{'bid': 9688.0, 'ask': 9698.5, 'lastTraded': None}","{'bid': 9687.0, 'ask': 9697.0, 'lastTraded': None}","{'bid': 9689.5, 'ask': 9699.0, 'lastTraded': None}","{'bid': 9681.0, 'ask': 9691.0, 'lastTraded': None}",12
720,2019/07/23 18:00:00,2019-07-23T17:00:00,"{'bid': 9687.5, 'ask': 9697.5, 'lastTraded': None}","{'bid': 9690.0, 'ask': 9698.5, 'lastTraded': None}","{'bid': 9690.5, 'ask': 9699.5, 'lastTraded': None}","{'bid': 9681.0, 'ask': 9690.5, 'lastTraded': None}",72
721,2019/07/23 20:00:00,2019-07-23T19:00:00,"{'bid': 9690.5, 'ask': 9699.5, 'lastTraded': None}","{'bid': 9687.0, 'ask': 9700.0, 'lastTraded': None}","{'bid': 9694.0, 'ask': 9703.5, 'lastTraded': None}","{'bid': 9687.0, 'ask': 9698.5, 'lastTraded': None}",127
722,2019/07/24 00:00:00,2019-07-23T23:00:00,"{'bid': 9691.0, 'ask': 9701.5, 'lastTraded': None}","{'bid': 9691.5, 'ask': 9701.0, 'lastTraded': None}","{'bid': 9695.5, 'ask': 9704.0, 'lastTraded': None}","{'bid': 9688.0, 'ask': 9698.0, 'lastTraded': None}",0
723,2019/07/24 02:00:00,2019-07-24T01:00:00,"{'bid': 9691.0, 'ask': 9700.5, 'lastTraded': None}","{'bid': 9693.5, 'ask': 9703.5, 'lastTraded': None}","{'bid': 9695.5, 'ask': 9704.0, 'lastTraded': None}","{'bid': 9690.0, 'ask': 9700.0, 'lastTraded': None}",2
724,2019/07/24 04:00:00,2019-07-24T03:00:00,"{'bid': 9693.0, 'ask': 9703.0, 'lastTraded': None}","{'bid': 9693.0, 'ask': 9703.5, 'lastTraded': None}","{'bid': 9695.0, 'ask': 9704.0, 'lastTraded': None}","{'bid': 9692.0, 'ask': 9702.5, 'lastTraded': None}",0
725,2019/07/24 06:00:00,2019-07-24T05:00:00,"{'bid': 9693.5, 'ask': 9703.0, 'lastTraded': None}","{'bid': 9687.0, 'ask': 9697.0, 'lastTraded': None}","{'bid': 9695.5, 'ask': 9705.5, 'lastTraded': None}","{'bid': 9686.5, 'ask': 9696.5, 'lastTraded': None}",15
