Unnamed: 0,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
318,2019/05/29 16:00:00,2019-05-29T15:00:00,"{'bid': 1282.15, 'ask': 1282.45, 'lastTraded': None}","{'bid': 1282.29, 'ask': 1282.59, 'lastTraded': None}","{'bid': 1283.57, 'ask': 1283.87, 'lastTraded': None}","{'bid': 1279.58, 'ask': 1279.94, 'lastTraded': None}",25045
319,2019/05/29 18:00:00,2019-05-29T17:00:00,"{'bid': 1282.27, 'ask': 1282.57, 'lastTraded': None}","{'bid': 1282.12, 'ask': 1282.42, 'lastTraded': None}","{'bid': 1282.58, 'ask': 1282.88, 'lastTraded': None}","{'bid': 1280.22, 'ask': 1280.52, 'lastTraded': None}",16781
320,2019/05/29 20:00:00,2019-05-29T19:00:00,"{'bid': 1282.14, 'ask': 1282.44, 'lastTraded': None}","{'bid': 1279.24, 'ask': 1280.34, 'lastTraded': None}","{'bid': 1282.75, 'ask': 1283.05, 'lastTraded': None}","{'bid': 1279.15, 'ask': 1279.45, 'lastTraded': None}",9691
321,2019/05/29 22:00:00,2019-05-29T21:00:00,"{'bid': 1279.5, 'ask': 1280.0, 'lastTraded': None}","{'bid': 1279.9, 'ask': 1280.2, 'lastTraded': None}","{'bid': 1280.19, 'ask': 1280.69, 'lastTraded': None}","{'bid': 1279.3, 'ask': 1279.76, 'lastTraded': None}",3072
322,2019/05/30 00:00:00,2019-05-29T23:00:00,"{'bid': 1279.83, 'ask': 1280.13, 'lastTraded': None}","{'bid': 1279.72, 'ask': 1280.02, 'lastTraded': None}","{'bid': 1280.33, 'ask': 1280.73, 'lastTraded': None}","{'bid': 1278.88, 'ask': 1279.18, 'lastTraded': None}",8710
323,2019/05/30 02:00:00,2019-05-30T01:00:00,"{'bid': 1279.71, 'ask': 1280.01, 'lastTraded': None}","{'bid': 1278.3, 'ask': 1278.6, 'lastTraded': None}","{'bid': 1280.23, 'ask': 1280.53, 'lastTraded': None}","{'bid': 1277.58, 'ask': 1277.88, 'lastTraded': None}",12774
324,2019/05/30 04:00:00,2019-05-30T03:00:00,"{'bid': 1278.29, 'ask': 1278.59, 'lastTraded': None}","{'bid': 1277.78, 'ask': 1278.08, 'lastTraded': None}","{'bid': 1278.39, 'ask': 1278.69, 'lastTraded': None}","{'bid': 1277.12, 'ask': 1277.42, 'lastTraded': None}",6917
325,2019/05/30 06:00:00,2019-05-30T05:00:00,"{'bid': 1277.79, 'ask': 1278.09, 'lastTraded': None}","{'bid': 1277.5, 'ask': 1277.8, 'lastTraded': None}","{'bid': 1278.36, 'ask': 1278.66, 'lastTraded': None}","{'bid': 1276.2, 'ask': 1276.5, 'lastTraded': None}",12814
326,2019/05/30 08:00:00,2019-05-30T07:00:00,"{'bid': 1277.49, 'ask': 1277.79, 'lastTraded': None}","{'bid': 1277.03, 'ask': 1277.33, 'lastTraded': None}","{'bid': 1278.12, 'ask': 1278.42, 'lastTraded': None}","{'bid': 1274.91, 'ask': 1275.21, 'lastTraded': None}",16701
327,2019/05/30 10:00:00,2019-05-30T09:00:00,"{'bid': 1277.02, 'ask': 1277.32, 'lastTraded': None}","{'bid': 1276.69, 'ask': 1276.99, 'lastTraded': None}","{'bid': 1277.34, 'ask': 1277.64, 'lastTraded': None}","{'bid': 1275.75, 'ask': 1276.05, 'lastTraded': None}",9715
328,2019/05/30 12:00:00,2019-05-30T11:00:00,"{'bid': 1276.68, 'ask': 1276.98, 'lastTraded': None}","{'bid': 1281.17, 'ask': 1281.47, 'lastTraded': None}","{'bid': 1281.26, 'ask': 1281.56, 'lastTraded': None}","{'bid': 1276.28, 'ask': 1276.58, 'lastTraded': None}",19003
329,2019/05/30 14:00:00,2019-05-30T13:00:00,"{'bid': 1281.16, 'ask': 1281.46, 'lastTraded': None}","{'bid': 1283.68, 'ask': 1283.98, 'lastTraded': None}","{'bid': 1284.1, 'ask': 1284.4, 'lastTraded': None}","{'bid': 1279.84, 'ask': 1280.14, 'lastTraded': None}",28402
330,2019/05/30 16:00:00,2019-05-30T15:00:00,"{'bid': 1283.7, 'ask': 1284.0, 'lastTraded': None}","{'bid': 1287.06, 'ask': 1287.36, 'lastTraded': None}","{'bid': 1289.15, 'ask': 1289.45, 'lastTraded': None}","{'bid': 1283.7, 'ask': 1284.0, 'lastTraded': None}",24876
331,2019/05/30 18:00:00,2019-05-30T17:00:00,"{'bid': 1287.07, 'ask': 1287.37, 'lastTraded': None}","{'bid': 1288.06, 'ask': 1288.36, 'lastTraded': None}","{'bid': 1288.74, 'ask': 1289.04, 'lastTraded': None}","{'bid': 1286.32, 'ask': 1286.62, 'lastTraded': None}",14562
332,2019/05/30 20:00:00,2019-05-30T19:00:00,"{'bid': 1288.05, 'ask': 1288.35, 'lastTraded': None}","{'bid': 1287.87, 'ask': 1289.18, 'lastTraded': None}","{'bid': 1288.83, 'ask': 1289.18, 'lastTraded': None}","{'bid': 1286.61, 'ask': 1287.76, 'lastTraded': None}",10538
333,2019/05/30 22:00:00,2019-05-30T21:00:00,"{'bid': 1287.99, 'ask': 1288.49, 'lastTraded': None}","{'bid': 1288.15, 'ask': 1288.45, 'lastTraded': None}","{'bid': 1288.51, 'ask': 1288.96, 'lastTraded': None}","{'bid': 1287.8, 'ask': 1288.23, 'lastTraded': None}",2663
334,2019/05/31 00:00:00,2019-05-30T23:00:00,"{'bid': 1288.16, 'ask': 1288.46, 'lastTraded': None}","{'bid': 1291.59, 'ask': 1291.89, 'lastTraded': None}","{'bid': 1292.04, 'ask': 1292.34, 'lastTraded': None}","{'bid': 1288.1, 'ask': 1288.4, 'lastTraded': None}",15140
335,2019/05/31 02:00:00,2019-05-31T01:00:00,"{'bid': 1291.61, 'ask': 1291.91, 'lastTraded': None}","{'bid': 1290.72, 'ask': 1291.02, 'lastTraded': None}","{'bid': 1293.01, 'ask': 1293.31, 'lastTraded': None}","{'bid': 1290.43, 'ask': 1290.73, 'lastTraded': None}",15816
336,2019/05/31 04:00:00,2019-05-31T03:00:00,"{'bid': 1290.71, 'ask': 1291.01, 'lastTraded': None}","{'bid': 1292.53, 'ask': 1292.83, 'lastTraded': None}","{'bid': 1292.84, 'ask': 1293.14, 'lastTraded': None}","{'bid': 1290.51, 'ask': 1290.81, 'lastTraded': None}",10811
337,2019/05/31 06:00:00,2019-05-31T05:00:00,"{'bid': 1292.52, 'ask': 1292.82, 'lastTraded': None}","{'bid': 1294.48, 'ask': 1294.78, 'lastTraded': None}","{'bid': 1294.52, 'ask': 1294.82, 'lastTraded': None}","{'bid': 1291.73, 'ask': 1292.03, 'lastTraded': None}",16602
338,2019/05/31 08:00:00,2019-05-31T07:00:00,"{'bid': 1294.47, 'ask': 1294.77, 'lastTraded': None}","{'bid': 1294.71, 'ask': 1295.01, 'lastTraded': None}","{'bid': 1295.71, 'ask': 1296.01, 'lastTraded': None}","{'bid': 1293.67, 'ask': 1293.97, 'lastTraded': None}",21023
339,2019/05/31 10:00:00,2019-05-31T09:00:00,"{'bid': 1294.72, 'ask': 1295.02, 'lastTraded': None}","{'bid': 1297.29, 'ask': 1297.59, 'lastTraded': None}","{'bid': 1299.19, 'ask': 1299.49, 'lastTraded': None}","{'bid': 1294.56, 'ask': 1294.86, 'lastTraded': None}",21490
340,2019/05/31 12:00:00,2019-05-31T11:00:00,"{'bid': 1297.3, 'ask': 1297.6, 'lastTraded': None}","{'bid': 1297.14, 'ask': 1297.44, 'lastTraded': None}","{'bid': 1299.11, 'ask': 1299.41, 'lastTraded': None}","{'bid': 1295.34, 'ask': 1295.64, 'lastTraded': None}",22994
341,2019/05/31 14:00:00,2019-05-31T13:00:00,"{'bid': 1297.13, 'ask': 1297.43, 'lastTraded': None}","{'bid': 1302.37, 'ask': 1302.67, 'lastTraded': None}","{'bid': 1304.39, 'ask': 1304.69, 'lastTraded': None}","{'bid': 1295.6, 'ask': 1295.9, 'lastTraded': None}",39320
342,2019/05/31 16:00:00,2019-05-31T15:00:00,"{'bid': 1302.4, 'ask': 1302.7, 'lastTraded': None}","{'bid': 1304.51, 'ask': 1304.81, 'lastTraded': None}","{'bid': 1304.85, 'ask': 1305.15, 'lastTraded': None}","{'bid': 1299.62, 'ask': 1299.92, 'lastTraded': None}",25926
343,2019/05/31 18:00:00,2019-05-31T17:00:00,"{'bid': 1304.49, 'ask': 1304.79, 'lastTraded': None}","{'bid': 1306.24, 'ask': 1306.54, 'lastTraded': None}","{'bid': 1306.86, 'ask': 1307.16, 'lastTraded': None}","{'bid': 1303.41, 'ask': 1303.71, 'lastTraded': None}",25802
344,2019/05/31 20:00:00,2019-05-31T19:00:00,"{'bid': 1306.19, 'ask': 1306.49, 'lastTraded': None}","{'bid': 1304.45, 'ask': 1306.45, 'lastTraded': None}","{'bid': 1306.71, 'ask': 1307.01, 'lastTraded': None}","{'bid': 1303.93, 'ask': 1305.21, 'lastTraded': None}",13850
345,2019/06/02 22:00:00,2019-06-02T21:00:00,"{'bid': 1307.25, 'ask': 1307.55, 'lastTraded': None}","{'bid': 1308.25, 'ask': 1308.55, 'lastTraded': None}","{'bid': 1308.59, 'ask': 1308.89, 'lastTraded': None}","{'bid': 1306.5, 'ask': 1306.8, 'lastTraded': None}",5663
346,2019/06/03 00:00:00,2019-06-02T23:00:00,"{'bid': 1308.26, 'ask': 1308.56, 'lastTraded': None}","{'bid': 1308.52, 'ask': 1308.82, 'lastTraded': None}","{'bid': 1309.97, 'ask': 1310.27, 'lastTraded': None}","{'bid': 1306.9, 'ask': 1307.2, 'lastTraded': None}",14205
347,2019/06/03 02:00:00,2019-06-03T01:00:00,"{'bid': 1308.53, 'ask': 1308.83, 'lastTraded': None}","{'bid': 1312.52, 'ask': 1312.82, 'lastTraded': None}","{'bid': 1312.58, 'ask': 1312.88, 'lastTraded': None}","{'bid': 1308.43, 'ask': 1308.73, 'lastTraded': None}",19038
348,2019/06/03 04:00:00,2019-06-03T03:00:00,"{'bid': 1312.53, 'ask': 1312.83, 'lastTraded': None}","{'bid': 1312.5, 'ask': 1312.8, 'lastTraded': None}","{'bid': 1312.71, 'ask': 1313.01, 'lastTraded': None}","{'bid': 1311.27, 'ask': 1311.57, 'lastTraded': None}",9291
349,2019/06/03 06:00:00,2019-06-03T05:00:00,"{'bid': 1312.51, 'ask': 1312.81, 'lastTraded': None}","{'bid': 1309.62, 'ask': 1309.92, 'lastTraded': None}","{'bid': 1312.64, 'ask': 1312.94, 'lastTraded': None}","{'bid': 1309.13, 'ask': 1309.43, 'lastTraded': None}",14831
350,2019/06/03 08:00:00,2019-06-03T07:00:00,"{'bid': 1309.61, 'ask': 1309.91, 'lastTraded': None}","{'bid': 1314.17, 'ask': 1314.47, 'lastTraded': None}","{'bid': 1315.55, 'ask': 1315.85, 'lastTraded': None}","{'bid': 1309.32, 'ask': 1309.62, 'lastTraded': None}",25325
351,2019/06/03 10:00:00,2019-06-03T09:00:00,"{'bid': 1314.16, 'ask': 1314.46, 'lastTraded': None}","{'bid': 1316.44, 'ask': 1316.74, 'lastTraded': None}","{'bid': 1317.34, 'ask': 1317.64, 'lastTraded': None}","{'bid': 1313.28, 'ask': 1313.58, 'lastTraded': None}",16413
352,2019/06/03 12:00:00,2019-06-03T11:00:00,"{'bid': 1316.43, 'ask': 1316.73, 'lastTraded': None}","{'bid': 1315.92, 'ask': 1316.22, 'lastTraded': None}","{'bid': 1318.26, 'ask': 1318.56, 'lastTraded': None}","{'bid': 1315.79, 'ask': 1316.09, 'lastTraded': None}",22001
353,2019/06/03 14:00:00,2019-06-03T13:00:00,"{'bid': 1315.89, 'ask': 1316.19, 'lastTraded': None}","{'bid': 1319.8, 'ask': 1320.1, 'lastTraded': None}","{'bid': 1319.92, 'ask': 1320.22, 'lastTraded': None}","{'bid': 1312.65, 'ask': 1312.95, 'lastTraded': None}",40167
354,2019/06/03 16:00:00,2019-06-03T15:00:00,"{'bid': 1319.85, 'ask': 1320.15, 'lastTraded': None}","{'bid': 1320.49, 'ask': 1320.79, 'lastTraded': None}","{'bid': 1321.63, 'ask': 1321.93, 'lastTraded': None}","{'bid': 1317.7, 'ask': 1318.0, 'lastTraded': None}",29936
355,2019/06/03 18:00:00,2019-06-03T17:00:00,"{'bid': 1320.71, 'ask': 1321.01, 'lastTraded': None}","{'bid': 1326.14, 'ask': 1326.44, 'lastTraded': None}","{'bid': 1326.18, 'ask': 1326.48, 'lastTraded': None}","{'bid': 1320.44, 'ask': 1320.74, 'lastTraded': None}",30124
356,2019/06/03 20:00:00,2019-06-03T19:00:00,"{'bid': 1326.09, 'ask': 1326.39, 'lastTraded': None}","{'bid': 1324.68, 'ask': 1325.58, 'lastTraded': None}","{'bid': 1327.91, 'ask': 1328.21, 'lastTraded': None}","{'bid': 1324.31, 'ask': 1324.7, 'lastTraded': None}",18052
357,2019/06/03 22:00:00,2019-06-03T21:00:00,"{'bid': 1325.0, 'ask': 1325.3, 'lastTraded': None}","{'bid': 1324.81, 'ask': 1325.11, 'lastTraded': None}","{'bid': 1325.1, 'ask': 1325.5, 'lastTraded': None}","{'bid': 1324.28, 'ask': 1324.58, 'lastTraded': None}",2426
358,2019/06/04 00:00:00,2019-06-03T23:00:00,"{'bid': 1324.82, 'ask': 1325.12, 'lastTraded': None}","{'bid': 1326.94, 'ask': 1327.24, 'lastTraded': None}","{'bid': 1327.05, 'ask': 1327.35, 'lastTraded': None}","{'bid': 1324.64, 'ask': 1324.94, 'lastTraded': None}",11318
359,2019/06/04 02:00:00,2019-06-04T01:00:00,"{'bid': 1326.92, 'ask': 1327.22, 'lastTraded': None}","{'bid': 1323.82, 'ask': 1324.12, 'lastTraded': None}","{'bid': 1327.22, 'ask': 1327.52, 'lastTraded': None}","{'bid': 1323.41, 'ask': 1323.71, 'lastTraded': None}",15655
360,2019/06/04 04:00:00,2019-06-04T03:00:00,"{'bid': 1323.81, 'ask': 1324.11, 'lastTraded': None}","{'bid': 1322.95, 'ask': 1323.25, 'lastTraded': None}","{'bid': 1323.9, 'ask': 1324.2, 'lastTraded': None}","{'bid': 1321.44, 'ask': 1321.84, 'lastTraded': None}",12501
361,2019/06/04 06:00:00,2019-06-04T05:00:00,"{'bid': 1322.94, 'ask': 1323.24, 'lastTraded': None}","{'bid': 1326.18, 'ask': 1326.48, 'lastTraded': None}","{'bid': 1326.82, 'ask': 1327.12, 'lastTraded': None}","{'bid': 1322.53, 'ask': 1322.83, 'lastTraded': None}",18194
362,2019/06/04 08:00:00,2019-06-04T07:00:00,"{'bid': 1326.19, 'ask': 1326.49, 'lastTraded': None}","{'bid': 1324.38, 'ask': 1324.68, 'lastTraded': None}","{'bid': 1328.99, 'ask': 1329.29, 'lastTraded': None}","{'bid': 1323.85, 'ask': 1324.15, 'lastTraded': None}",24005
363,2019/06/04 10:00:00,2019-06-04T09:00:00,"{'bid': 1324.36, 'ask': 1324.66, 'lastTraded': None}","{'bid': 1326.82, 'ask': 1327.12, 'lastTraded': None}","{'bid': 1327.06, 'ask': 1327.36, 'lastTraded': None}","{'bid': 1322.82, 'ask': 1323.12, 'lastTraded': None}",20729
364,2019/06/04 12:00:00,2019-06-04T11:00:00,"{'bid': 1326.81, 'ask': 1327.11, 'lastTraded': None}","{'bid': 1323.09, 'ask': 1323.39, 'lastTraded': None}","{'bid': 1327.28, 'ask': 1327.58, 'lastTraded': None}","{'bid': 1319.86, 'ask': 1320.17, 'lastTraded': None}",27226
365,2019/06/04 14:00:00,2019-06-04T13:00:00,"{'bid': 1323.08, 'ask': 1323.38, 'lastTraded': None}","{'bid': 1321.13, 'ask': 1321.43, 'lastTraded': None}","{'bid': 1328.83, 'ask': 1329.13, 'lastTraded': None}","{'bid': 1320.52, 'ask': 1320.82, 'lastTraded': None}",40975
366,2019/06/04 16:00:00,2019-06-04T15:00:00,"{'bid': 1321.08, 'ask': 1321.38, 'lastTraded': None}","{'bid': 1323.37, 'ask': 1323.67, 'lastTraded': None}","{'bid': 1323.93, 'ask': 1324.23, 'lastTraded': None}","{'bid': 1320.25, 'ask': 1320.55, 'lastTraded': None}",22785
367,2019/06/04 18:00:00,2019-06-04T17:00:00,"{'bid': 1323.39, 'ask': 1323.69, 'lastTraded': None}","{'bid': 1326.04, 'ask': 1326.34, 'lastTraded': None}","{'bid': 1326.73, 'ask': 1327.03, 'lastTraded': None}","{'bid': 1322.76, 'ask': 1323.06, 'lastTraded': None}",19578
368,2019/06/04 20:00:00,2019-06-04T19:00:00,"{'bid': 1326.01, 'ask': 1326.31, 'lastTraded': None}","{'bid': 1324.92, 'ask': 1326.03, 'lastTraded': None}","{'bid': 1328.22, 'ask': 1328.52, 'lastTraded': None}","{'bid': 1324.77, 'ask': 1325.34, 'lastTraded': None}",10906
369,2019/06/04 22:00:00,2019-06-04T21:00:00,"{'bid': 1325.66, 'ask': 1325.96, 'lastTraded': None}","{'bid': 1325.33, 'ask': 1325.63, 'lastTraded': None}","{'bid': 1325.7, 'ask': 1326.2, 'lastTraded': None}","{'bid': 1324.44, 'ask': 1324.74, 'lastTraded': None}",2669
370,2019/06/05 00:00:00,2019-06-04T23:00:00,"{'bid': 1325.36, 'ask': 1325.66, 'lastTraded': None}","{'bid': 1326.87, 'ask': 1327.17, 'lastTraded': None}","{'bid': 1327.49, 'ask': 1327.79, 'lastTraded': None}","{'bid': 1324.59, 'ask': 1324.89, 'lastTraded': None}",10711
371,2019/06/05 02:00:00,2019-06-05T01:00:00,"{'bid': 1326.89, 'ask': 1327.19, 'lastTraded': None}","{'bid': 1325.6, 'ask': 1325.9, 'lastTraded': None}","{'bid': 1327.48, 'ask': 1327.78, 'lastTraded': None}","{'bid': 1325.53, 'ask': 1325.83, 'lastTraded': None}",15854
372,2019/06/05 04:00:00,2019-06-05T03:00:00,"{'bid': 1325.59, 'ask': 1325.89, 'lastTraded': None}","{'bid': 1325.52, 'ask': 1325.82, 'lastTraded': None}","{'bid': 1326.77, 'ask': 1327.07, 'lastTraded': None}","{'bid': 1325.37, 'ask': 1325.67, 'lastTraded': None}",8530
373,2019/06/05 06:00:00,2019-06-05T05:00:00,"{'bid': 1325.51, 'ask': 1325.81, 'lastTraded': None}","{'bid': 1333.48, 'ask': 1333.78, 'lastTraded': None}","{'bid': 1334.06, 'ask': 1334.36, 'lastTraded': None}","{'bid': 1325.45, 'ask': 1325.75, 'lastTraded': None}",19088
374,2019/06/05 08:00:00,2019-06-05T07:00:00,"{'bid': 1333.47, 'ask': 1333.77, 'lastTraded': None}","{'bid': 1332.59, 'ask': 1332.89, 'lastTraded': None}","{'bid': 1335.44, 'ask': 1335.74, 'lastTraded': None}","{'bid': 1331.71, 'ask': 1332.01, 'lastTraded': None}",23454
375,2019/06/05 10:00:00,2019-06-05T09:00:00,"{'bid': 1332.6, 'ask': 1332.9, 'lastTraded': None}","{'bid': 1338.62, 'ask': 1338.92, 'lastTraded': None}","{'bid': 1340.01, 'ask': 1340.31, 'lastTraded': None}","{'bid': 1332.55, 'ask': 1332.85, 'lastTraded': None}",24676
376,2019/06/05 12:00:00,2019-06-05T11:00:00,"{'bid': 1338.6, 'ask': 1338.9, 'lastTraded': None}","{'bid': 1340.77, 'ask': 1341.07, 'lastTraded': None}","{'bid': 1344.03, 'ask': 1344.33, 'lastTraded': None}","{'bid': 1333.35, 'ask': 1333.65, 'lastTraded': None}",37770
377,2019/06/05 14:00:00,2019-06-05T13:00:00,"{'bid': 1340.78, 'ask': 1341.08, 'lastTraded': None}","{'bid': 1332.35, 'ask': 1332.65, 'lastTraded': None}","{'bid': 1343.0, 'ask': 1343.3, 'lastTraded': None}","{'bid': 1331.05, 'ask': 1331.35, 'lastTraded': None}",47391
378,2019/06/05 16:00:00,2019-06-05T15:00:00,"{'bid': 1332.34, 'ask': 1332.64, 'lastTraded': None}","{'bid': 1328.64, 'ask': 1328.94, 'lastTraded': None}","{'bid': 1332.41, 'ask': 1332.71, 'lastTraded': None}","{'bid': 1326.9, 'ask': 1327.22, 'lastTraded': None}",34258
379,2019/06/05 18:00:00,2019-06-05T17:00:00,"{'bid': 1328.63, 'ask': 1328.93, 'lastTraded': None}","{'bid': 1328.61, 'ask': 1328.91, 'lastTraded': None}","{'bid': 1329.97, 'ask': 1330.27, 'lastTraded': None}","{'bid': 1327.39, 'ask': 1327.77, 'lastTraded': None}",18238
380,2019/06/05 20:00:00,2019-06-05T19:00:00,"{'bid': 1328.64, 'ask': 1328.94, 'lastTraded': None}","{'bid': 1329.79, 'ask': 1330.89, 'lastTraded': None}","{'bid': 1331.36, 'ask': 1331.66, 'lastTraded': None}","{'bid': 1328.56, 'ask': 1328.86, 'lastTraded': None}",12352
381,2019/06/05 22:00:00,2019-06-05T21:00:00,"{'bid': 1331.5, 'ask': 1331.8, 'lastTraded': None}","{'bid': 1332.48, 'ask': 1332.78, 'lastTraded': None}","{'bid': 1333.75, 'ask': 1334.18, 'lastTraded': None}","{'bid': 1331.35, 'ask': 1331.75, 'lastTraded': None}",5546
382,2019/06/06 00:00:00,2019-06-05T23:00:00,"{'bid': 1332.53, 'ask': 1332.83, 'lastTraded': None}","{'bid': 1328.9, 'ask': 1329.2, 'lastTraded': None}","{'bid': 1332.64, 'ask': 1332.94, 'lastTraded': None}","{'bid': 1328.32, 'ask': 1328.62, 'lastTraded': None}",12120
383,2019/06/06 02:00:00,2019-06-06T01:00:00,"{'bid': 1328.98, 'ask': 1329.28, 'lastTraded': None}","{'bid': 1330.36, 'ask': 1330.66, 'lastTraded': None}","{'bid': 1330.48, 'ask': 1330.78, 'lastTraded': None}","{'bid': 1327.16, 'ask': 1327.46, 'lastTraded': None}",16490
384,2019/06/06 04:00:00,2019-06-06T03:00:00,"{'bid': 1330.37, 'ask': 1330.67, 'lastTraded': None}","{'bid': 1330.71, 'ask': 1331.01, 'lastTraded': None}","{'bid': 1331.94, 'ask': 1332.24, 'lastTraded': None}","{'bid': 1330.04, 'ask': 1330.34, 'lastTraded': None}",9967
385,2019/06/06 06:00:00,2019-06-06T05:00:00,"{'bid': 1330.72, 'ask': 1331.02, 'lastTraded': None}","{'bid': 1332.47, 'ask': 1332.77, 'lastTraded': None}","{'bid': 1333.56, 'ask': 1333.86, 'lastTraded': None}","{'bid': 1330.2, 'ask': 1330.5, 'lastTraded': None}",17286
386,2019/06/06 08:00:00,2019-06-06T07:00:00,"{'bid': 1332.5, 'ask': 1332.8, 'lastTraded': None}","{'bid': 1336.66, 'ask': 1336.96, 'lastTraded': None}","{'bid': 1337.27, 'ask': 1337.57, 'lastTraded': None}","{'bid': 1332.13, 'ask': 1332.43, 'lastTraded': None}",20548
387,2019/06/06 10:00:00,2019-06-06T09:00:00,"{'bid': 1336.7, 'ask': 1337.0, 'lastTraded': None}","{'bid': 1336.8, 'ask': 1337.1, 'lastTraded': None}","{'bid': 1337.21, 'ask': 1337.51, 'lastTraded': None}","{'bid': 1335.8, 'ask': 1336.1, 'lastTraded': None}",15286
388,2019/06/06 12:00:00,2019-06-06T11:00:00,"{'bid': 1336.81, 'ask': 1337.11, 'lastTraded': None}","{'bid': 1337.14, 'ask': 1337.44, 'lastTraded': None}","{'bid': 1338.25, 'ask': 1338.55, 'lastTraded': None}","{'bid': 1334.71, 'ask': 1335.01, 'lastTraded': None}",34028
389,2019/06/06 14:00:00,2019-06-06T13:00:00,"{'bid': 1337.15, 'ask': 1337.45, 'lastTraded': None}","{'bid': 1335.63, 'ask': 1335.93, 'lastTraded': None}","{'bid': 1338.15, 'ask': 1338.45, 'lastTraded': None}","{'bid': 1332.93, 'ask': 1333.23, 'lastTraded': None}",40671
390,2019/06/06 16:00:00,2019-06-06T15:00:00,"{'bid': 1335.69, 'ask': 1335.99, 'lastTraded': None}","{'bid': 1339.12, 'ask': 1339.42, 'lastTraded': None}","{'bid': 1339.71, 'ask': 1340.01, 'lastTraded': None}","{'bid': 1335.06, 'ask': 1335.36, 'lastTraded': None}",25326
391,2019/06/06 18:00:00,2019-06-06T17:00:00,"{'bid': 1339.11, 'ask': 1339.41, 'lastTraded': None}","{'bid': 1334.26, 'ask': 1334.56, 'lastTraded': None}","{'bid': 1339.37, 'ask': 1339.67, 'lastTraded': None}","{'bid': 1333.15, 'ask': 1333.45, 'lastTraded': None}",20834
392,2019/06/06 20:00:00,2019-06-06T19:00:00,"{'bid': 1334.27, 'ask': 1334.57, 'lastTraded': None}","{'bid': 1334.79, 'ask': 1335.83, 'lastTraded': None}","{'bid': 1335.55, 'ask': 1336.27, 'lastTraded': None}","{'bid': 1332.87, 'ask': 1333.17, 'lastTraded': None}",14056
393,2019/06/06 22:00:00,2019-06-06T21:00:00,"{'bid': 1335.3, 'ask': 1335.6, 'lastTraded': None}","{'bid': 1335.1, 'ask': 1335.4, 'lastTraded': None}","{'bid': 1335.93, 'ask': 1336.33, 'lastTraded': None}","{'bid': 1334.98, 'ask': 1335.28, 'lastTraded': None}",1946
394,2019/06/07 00:00:00,2019-06-06T23:00:00,"{'bid': 1335.11, 'ask': 1335.41, 'lastTraded': None}","{'bid': 1333.14, 'ask': 1333.44, 'lastTraded': None}","{'bid': 1335.12, 'ask': 1335.42, 'lastTraded': None}","{'bid': 1332.05, 'ask': 1332.35, 'lastTraded': None}",12237
395,2019/06/07 02:00:00,2019-06-07T01:00:00,"{'bid': 1333.13, 'ask': 1333.43, 'lastTraded': None}","{'bid': 1333.31, 'ask': 1333.61, 'lastTraded': None}","{'bid': 1333.88, 'ask': 1334.18, 'lastTraded': None}","{'bid': 1332.72, 'ask': 1333.02, 'lastTraded': None}",11263
396,2019/06/07 04:00:00,2019-06-07T03:00:00,"{'bid': 1333.3, 'ask': 1333.6, 'lastTraded': None}","{'bid': 1332.97, 'ask': 1333.27, 'lastTraded': None}","{'bid': 1333.74, 'ask': 1334.04, 'lastTraded': None}","{'bid': 1332.32, 'ask': 1332.62, 'lastTraded': None}",9203
397,2019/06/07 06:00:00,2019-06-07T05:00:00,"{'bid': 1332.95, 'ask': 1333.25, 'lastTraded': None}","{'bid': 1331.26, 'ask': 1331.56, 'lastTraded': None}","{'bid': 1333.29, 'ask': 1333.59, 'lastTraded': None}","{'bid': 1330.19, 'ask': 1330.49, 'lastTraded': None}",12530
398,2019/06/07 08:00:00,2019-06-07T07:00:00,"{'bid': 1331.28, 'ask': 1331.58, 'lastTraded': None}","{'bid': 1335.86, 'ask': 1336.16, 'lastTraded': None}","{'bid': 1336.11, 'ask': 1336.41, 'lastTraded': None}","{'bid': 1331.18, 'ask': 1331.48, 'lastTraded': None}",19811
399,2019/06/07 10:00:00,2019-06-07T09:00:00,"{'bid': 1335.84, 'ask': 1336.14, 'lastTraded': None}","{'bid': 1332.99, 'ask': 1333.29, 'lastTraded': None}","{'bid': 1335.93, 'ask': 1336.23, 'lastTraded': None}","{'bid': 1332.62, 'ask': 1332.92, 'lastTraded': None}",15324
400,2019/06/07 12:00:00,2019-06-07T11:00:00,"{'bid': 1332.97, 'ask': 1333.27, 'lastTraded': None}","{'bid': 1340.99, 'ask': 1341.29, 'lastTraded': None}","{'bid': 1345.01, 'ask': 1345.31, 'lastTraded': None}","{'bid': 1332.97, 'ask': 1333.27, 'lastTraded': None}",31451
