,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
48,2019/05/02 20:00:00,2019-05-02T19:00:00,"{'bid': 7.53892, 'ask': 7.54192, 'lastTraded': None}","{'bid': 7.53348, 'ask': 7.54034, 'lastTraded': None}","{'bid': 7.54018, 'ask': 7.5439, 'lastTraded': None}","{'bid': 7.53341, 'ask': 7.53972, 'lastTraded': None}",7112
49,2019/05/02 22:00:00,2019-05-02T21:00:00,"{'bid': 7.53273, 'ask': 7.54014, 'lastTraded': None}","{'bid': 7.53655, 'ask': 7.54105, 'lastTraded': None}","{'bid': 7.53769, 'ask': 7.54219, 'lastTraded': None}","{'bid': 7.5318, 'ask': 7.53702, 'lastTraded': None}",5812
50,2019/05/03 00:00:00,2019-05-02T23:00:00,"{'bid': 7.53665, 'ask': 7.54115, 'lastTraded': None}","{'bid': 7.536, 'ask': 7.5405, 'lastTraded': None}","{'bid': 7.53835, 'ask': 7.54256, 'lastTraded': None}","{'bid': 7.5346, 'ask': 7.53874, 'lastTraded': None}",6360
51,2019/05/03 02:00:00,2019-05-03T01:00:00,"{'bid': 7.53601, 'ask': 7.54051, 'lastTraded': None}","{'bid': 7.53467, 'ask': 7.53767, 'lastTraded': None}","{'bid': 7.53801, 'ask': 7.54222, 'lastTraded': None}","{'bid': 7.53293, 'ask': 7.53743, 'lastTraded': None}",7650
52,2019/05/03 04:00:00,2019-05-03T03:00:00,"{'bid': 7.53484, 'ask': 7.53784, 'lastTraded': None}","{'bid': 7.5303, 'ask': 7.5333, 'lastTraded': None}","{'bid': 7.5352, 'ask': 7.53894, 'lastTraded': None}","{'bid': 7.52792, 'ask': 7.53155, 'lastTraded': None}",5158
53,2019/05/03 06:00:00,2019-05-03T05:00:00,"{'bid': 7.5304, 'ask': 7.5334, 'lastTraded': None}","{'bid': 7.52675, 'ask': 7.53125, 'lastTraded': None}","{'bid': 7.5326, 'ask': 7.53626, 'lastTraded': None}","{'bid': 7.52575, 'ask': 7.52954, 'lastTraded': None}",9711
54,2019/05/03 08:00:00,2019-05-03T07:00:00,"{'bid': 7.52719, 'ask': 7.53019, 'lastTraded': None}","{'bid': 7.52606, 'ask': 7.53056, 'lastTraded': None}","{'bid': 7.53061, 'ask': 7.53417, 'lastTraded': None}","{'bid': 7.5245, 'ask': 7.52784, 'lastTraded': None}",15223
55,2019/05/03 10:00:00,2019-05-03T09:00:00,"{'bid': 7.52614, 'ask': 7.53064, 'lastTraded': None}","{'bid': 7.52249, 'ask': 7.52699, 'lastTraded': None}","{'bid': 7.52786, 'ask': 7.53145, 'lastTraded': None}","{'bid': 7.5215, 'ask': 7.52519, 'lastTraded': None}",12248
56,2019/05/03 12:00:00,2019-05-03T11:00:00,"{'bid': 7.52327, 'ask': 7.52627, 'lastTraded': None}","{'bid': 7.52417, 'ask': 7.52717, 'lastTraded': None}","{'bid': 7.52857, 'ask': 7.53377, 'lastTraded': None}","{'bid': 7.51395, 'ask': 7.51845, 'lastTraded': None}",17810
57,2019/05/03 14:00:00,2019-05-03T13:00:00,"{'bid': 7.52418, 'ask': 7.52718, 'lastTraded': None}","{'bid': 7.53529, 'ask': 7.53829, 'lastTraded': None}","{'bid': 7.54012, 'ask': 7.5441, 'lastTraded': None}","{'bid': 7.52133, 'ask': 7.52495, 'lastTraded': None}",23294
58,2019/05/03 16:00:00,2019-05-03T15:00:00,"{'bid': 7.53534, 'ask': 7.53834, 'lastTraded': None}","{'bid': 7.54105, 'ask': 7.54555, 'lastTraded': None}","{'bid': 7.54451, 'ask': 7.54815, 'lastTraded': None}","{'bid': 7.53405, 'ask': 7.53764, 'lastTraded': None}",18756
59,2019/05/03 18:00:00,2019-05-03T17:00:00,"{'bid': 7.54152, 'ask': 7.54452, 'lastTraded': None}","{'bid': 7.5401, 'ask': 7.5446, 'lastTraded': None}","{'bid': 7.54465, 'ask': 7.54841, 'lastTraded': None}","{'bid': 7.5373, 'ask': 7.54109, 'lastTraded': None}",11557
60,2019/05/03 20:00:00,2019-05-03T19:00:00,"{'bid': 7.54008, 'ask': 7.54458, 'lastTraded': None}","{'bid': 7.54071, 'ask': 7.54678, 'lastTraded': None}","{'bid': 7.54345, 'ask': 7.5481, 'lastTraded': None}","{'bid': 7.5384, 'ask': 7.5429, 'lastTraded': None}",7810
61,2019/05/05 20:00:00,2019-05-05T19:00:00,"{'bid': 7.56998, 'ask': 7.57672, 'lastTraded': None}","{'bid': 7.57777, 'ask': 7.59035, 'lastTraded': None}","{'bid': 7.58713, 'ask': 7.6031, 'lastTraded': None}","{'bid': 7.5636, 'ask': 7.5761, 'lastTraded': None}",1010
62,2019/05/05 22:00:00,2019-05-05T21:00:00,"{'bid': 7.572, 'ask': 7.5915, 'lastTraded': None}","{'bid': 7.59009, 'ask': 7.59459, 'lastTraded': None}","{'bid': 7.59726, 'ask': 7.60176, 'lastTraded': None}","{'bid': 7.5717, 'ask': 7.58611, 'lastTraded': None}",10756
63,2019/05/06 00:00:00,2019-05-05T23:00:00,"{'bid': 7.59004, 'ask': 7.59454, 'lastTraded': None}","{'bid': 7.62253, 'ask': 7.62703, 'lastTraded': None}","{'bid': 7.62685, 'ask': 7.63135, 'lastTraded': None}","{'bid': 7.58845, 'ask': 7.59295, 'lastTraded': None}",17335
64,2019/05/06 02:00:00,2019-05-06T01:00:00,"{'bid': 7.62281, 'ask': 7.62731, 'lastTraded': None}","{'bid': 7.60935, 'ask': 7.61235, 'lastTraded': None}","{'bid': 7.62548, 'ask': 7.62998, 'lastTraded': None}","{'bid': 7.60292, 'ask': 7.6069, 'lastTraded': None}",16948
65,2019/05/06 04:00:00,2019-05-06T03:00:00,"{'bid': 7.60945, 'ask': 7.61245, 'lastTraded': None}","{'bid': 7.59903, 'ask': 7.60353, 'lastTraded': None}","{'bid': 7.61158, 'ask': 7.61523, 'lastTraded': None}","{'bid': 7.59837, 'ask': 7.60287, 'lastTraded': None}",9293
66,2019/05/06 06:00:00,2019-05-06T05:00:00,"{'bid': 7.59889, 'ask': 7.60339, 'lastTraded': None}","{'bid': 7.6007, 'ask': 7.6052, 'lastTraded': None}","{'bid': 7.60613, 'ask': 7.60954, 'lastTraded': None}","{'bid': 7.59647, 'ask': 7.60045, 'lastTraded': None}",11316
67,2019/05/06 08:00:00,2019-05-06T07:00:00,"{'bid': 7.6012, 'ask': 7.6042, 'lastTraded': None}","{'bid': 7.58441, 'ask': 7.58741, 'lastTraded': None}","{'bid': 7.60442, 'ask': 7.60815, 'lastTraded': None}","{'bid': 7.57969, 'ask': 7.5835, 'lastTraded': None}",19140
68,2019/05/06 10:00:00,2019-05-06T09:00:00,"{'bid': 7.58443, 'ask': 7.58743, 'lastTraded': None}","{'bid': 7.59141, 'ask': 7.59591, 'lastTraded': None}","{'bid': 7.5922, 'ask': 7.59655, 'lastTraded': None}","{'bid': 7.58105, 'ask': 7.58469, 'lastTraded': None}",12974
69,2019/05/06 12:00:00,2019-05-06T11:00:00,"{'bid': 7.59133, 'ask': 7.59583, 'lastTraded': None}","{'bid': 7.5878, 'ask': 7.5923, 'lastTraded': None}","{'bid': 7.59787, 'ask': 7.6018, 'lastTraded': None}","{'bid': 7.58323, 'ask': 7.58724, 'lastTraded': None}",13148
70,2019/05/06 14:00:00,2019-05-06T13:00:00,"{'bid': 7.58759, 'ask': 7.59209, 'lastTraded': None}","{'bid': 7.5873, 'ask': 7.5918, 'lastTraded': None}","{'bid': 7.59246, 'ask': 7.5962, 'lastTraded': None}","{'bid': 7.58396, 'ask': 7.58759, 'lastTraded': None}",16926
71,2019/05/06 16:00:00,2019-05-06T15:00:00,"{'bid': 7.58761, 'ask': 7.59211, 'lastTraded': None}","{'bid': 7.58996, 'ask': 7.59446, 'lastTraded': None}","{'bid': 7.59457, 'ask': 7.59839, 'lastTraded': None}","{'bid': 7.5829, 'ask': 7.5866, 'lastTraded': None}",14122
72,2019/05/06 18:00:00,2019-05-06T17:00:00,"{'bid': 7.58998, 'ask': 7.59448, 'lastTraded': None}","{'bid': 7.58394, 'ask': 7.58844, 'lastTraded': None}","{'bid': 7.59249, 'ask': 7.59633, 'lastTraded': None}","{'bid': 7.5823, 'ask': 7.58605, 'lastTraded': None}",11825
73,2019/05/06 20:00:00,2019-05-06T19:00:00,"{'bid': 7.58442, 'ask': 7.58742, 'lastTraded': None}","{'bid': 7.58007, 'ask': 7.59113, 'lastTraded': None}","{'bid': 7.58721, 'ask': 7.59286, 'lastTraded': None}","{'bid': 7.57669, 'ask': 7.58381, 'lastTraded': None}",8568
74,2019/05/06 22:00:00,2019-05-06T21:00:00,"{'bid': 7.58008, 'ask': 7.59122, 'lastTraded': None}","{'bid': 7.6018, 'ask': 7.6063, 'lastTraded': None}","{'bid': 7.60417, 'ask': 7.61221, 'lastTraded': None}","{'bid': 7.57464, 'ask': 7.5909, 'lastTraded': None}",6966
75,2019/05/07 00:00:00,2019-05-06T23:00:00,"{'bid': 7.60193, 'ask': 7.60643, 'lastTraded': None}","{'bid': 7.59991, 'ask': 7.60441, 'lastTraded': None}","{'bid': 7.60736, 'ask': 7.61186, 'lastTraded': None}","{'bid': 7.59671, 'ask': 7.6006, 'lastTraded': None}",12038
76,2019/05/07 02:00:00,2019-05-07T01:00:00,"{'bid': 7.59981, 'ask': 7.60431, 'lastTraded': None}","{'bid': 7.60263, 'ask': 7.60563, 'lastTraded': None}","{'bid': 7.607, 'ask': 7.61029, 'lastTraded': None}","{'bid': 7.59667, 'ask': 7.60109, 'lastTraded': None}",13484
77,2019/05/07 04:00:00,2019-05-07T03:00:00,"{'bid': 7.60266, 'ask': 7.60566, 'lastTraded': None}","{'bid': 7.61466, 'ask': 7.61766, 'lastTraded': None}","{'bid': 7.61581, 'ask': 7.62031, 'lastTraded': None}","{'bid': 7.6017, 'ask': 7.60542, 'lastTraded': None}",12735
78,2019/05/07 06:00:00,2019-05-07T05:00:00,"{'bid': 7.61471, 'ask': 7.61771, 'lastTraded': None}","{'bid': 7.59485, 'ask': 7.59935, 'lastTraded': None}","{'bid': 7.6179, 'ask': 7.62159, 'lastTraded': None}","{'bid': 7.59444, 'ask': 7.59817, 'lastTraded': None}",15598
79,2019/05/07 08:00:00,2019-05-07T07:00:00,"{'bid': 7.5957, 'ask': 7.5987, 'lastTraded': None}","{'bid': 7.58405, 'ask': 7.58705, 'lastTraded': None}","{'bid': 7.60044, 'ask': 7.60415, 'lastTraded': None}","{'bid': 7.5809, 'ask': 7.58455, 'lastTraded': None}",18440
80,2019/05/07 10:00:00,2019-05-07T09:00:00,"{'bid': 7.58395, 'ask': 7.58695, 'lastTraded': None}","{'bid': 7.59485, 'ask': 7.59785, 'lastTraded': None}","{'bid': 7.59855, 'ask': 7.60234, 'lastTraded': None}","{'bid': 7.58256, 'ask': 7.5862, 'lastTraded': None}",13978
81,2019/05/07 12:00:00,2019-05-07T11:00:00,"{'bid': 7.5941, 'ask': 7.5986, 'lastTraded': None}","{'bid': 7.59093, 'ask': 7.59393, 'lastTraded': None}","{'bid': 7.5951, 'ask': 7.59865, 'lastTraded': None}","{'bid': 7.58205, 'ask': 7.58539, 'lastTraded': None}",15409
