,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume
561,2019/07/01 20:00:00,2019-07-01T19:00:00,"{'bid': 1.12851, 'ask': 1.12857, 'lastTraded': None}","{'bid': 1.12849, 'ask': 1.12864, 'lastTraded': None}","{'bid': 1.12889, 'ask': 1.12895, 'lastTraded': None}","{'bid': 1.12825, 'ask': 1.12835, 'lastTraded': None}",5085
562,2019/07/01 22:00:00,2019-07-01T21:00:00,"{'bid': 1.1285, 'ask': 1.12865, 'lastTraded': None}","{'bid': 1.12859, 'ask': 1.12865, 'lastTraded': None}","{'bid': 1.12895, 'ask': 1.12906, 'lastTraded': None}","{'bid': 1.12797, 'ask': 1.12812, 'lastTraded': None}",6722
563,2019/07/02 00:00:00,2019-07-01T23:00:00,"{'bid': 1.12854, 'ask': 1.12869, 'lastTraded': None}","{'bid': 1.12839, 'ask': 1.12845, 'lastTraded': None}","{'bid': 1.12891, 'ask': 1.12902, 'lastTraded': None}","{'bid': 1.12831, 'ask': 1.12837, 'lastTraded': None}",4411
564,2019/07/02 02:00:00,2019-07-02T01:00:00,"{'bid': 1.1284, 'ask': 1.12846, 'lastTraded': None}","{'bid': 1.12796, 'ask': 1.12802, 'lastTraded': None}","{'bid': 1.12871, 'ask': 1.12877, 'lastTraded': None}","{'bid': 1.1275, 'ask': 1.12756, 'lastTraded': None}",5476
565,2019/07/02 04:00:00,2019-07-02T03:00:00,"{'bid': 1.12797, 'ask': 1.12803, 'lastTraded': None}","{'bid': 1.12895, 'ask': 1.12901, 'lastTraded': None}","{'bid': 1.12897, 'ask': 1.12903, 'lastTraded': None}","{'bid': 1.12777, 'ask': 1.12783, 'lastTraded': None}",4344
566,2019/07/02 06:00:00,2019-07-02T05:00:00,"{'bid': 1.12894, 'ask': 1.129, 'lastTraded': None}","{'bid': 1.12911, 'ask': 1.12917, 'lastTraded': None}","{'bid': 1.12953, 'ask': 1.12959, 'lastTraded': None}","{'bid': 1.12867, 'ask': 1.12873, 'lastTraded': None}",7033
567,2019/07/02 08:00:00,2019-07-02T07:00:00,"{'bid': 1.1291, 'ask': 1.12916, 'lastTraded': None}","{'bid': 1.12933, 'ask': 1.12939, 'lastTraded': None}","{'bid': 1.12993, 'ask': 1.12999, 'lastTraded': None}","{'bid': 1.12856, 'ask': 1.12862, 'lastTraded': None}",12642
568,2019/07/02 10:00:00,2019-07-02T09:00:00,"{'bid': 1.12934, 'ask': 1.1294, 'lastTraded': None}","{'bid': 1.12987, 'ask': 1.12993, 'lastTraded': None}","{'bid': 1.1321, 'ask': 1.13227, 'lastTraded': None}","{'bid': 1.12892, 'ask': 1.12898, 'lastTraded': None}",14279
569,2019/07/02 12:00:00,2019-07-02T11:00:00,"{'bid': 1.12986, 'ask': 1.12992, 'lastTraded': None}","{'bid': 1.12978, 'ask': 1.12984, 'lastTraded': None}","{'bid': 1.13026, 'ask': 1.13032, 'lastTraded': None}","{'bid': 1.12905, 'ask': 1.12911, 'lastTraded': None}",9758
570,2019/07/02 14:00:00,2019-07-02T13:00:00,"{'bid': 1.12981, 'ask': 1.12987, 'lastTraded': None}","{'bid': 1.12944, 'ask': 1.1295, 'lastTraded': None}","{'bid': 1.13029, 'ask': 1.13035, 'lastTraded': None}","{'bid': 1.12857, 'ask': 1.12865, 'lastTraded': None}",14035
571,2019/07/02 16:00:00,2019-07-02T15:00:00,"{'bid': 1.12939, 'ask': 1.12945, 'lastTraded': None}","{'bid': 1.13063, 'ask': 1.13069, 'lastTraded': None}","{'bid': 1.13117, 'ask': 1.13127, 'lastTraded': None}","{'bid': 1.12932, 'ask': 1.12938, 'lastTraded': None}",14648
572,2019/07/02 18:00:00,2019-07-02T17:00:00,"{'bid': 1.13062, 'ask': 1.13068, 'lastTraded': None}","{'bid': 1.12904, 'ask': 1.1291, 'lastTraded': None}","{'bid': 1.13067, 'ask': 1.13073, 'lastTraded': None}","{'bid': 1.12875, 'ask': 1.12881, 'lastTraded': None}",10267
573,2019/07/02 20:00:00,2019-07-02T19:00:00,"{'bid': 1.12903, 'ask': 1.12909, 'lastTraded': None}","{'bid': 1.12839, 'ask': 1.12855, 'lastTraded': None}","{'bid': 1.12968, 'ask': 1.12974, 'lastTraded': None}","{'bid': 1.1282, 'ask': 1.12826, 'lastTraded': None}",7839
574,2019/07/02 22:00:00,2019-07-02T21:00:00,"{'bid': 1.12838, 'ask': 1.12854, 'lastTraded': None}","{'bid': 1.129, 'ask': 1.12906, 'lastTraded': None}","{'bid': 1.12916, 'ask': 1.12946, 'lastTraded': None}","{'bid': 1.12827, 'ask': 1.12854, 'lastTraded': None}",5910
575,2019/07/03 00:00:00,2019-07-02T23:00:00,"{'bid': 1.12896, 'ask': 1.12911, 'lastTraded': None}","{'bid': 1.12929, 'ask': 1.12935, 'lastTraded': None}","{'bid': 1.12941, 'ask': 1.12947, 'lastTraded': None}","{'bid': 1.12867, 'ask': 1.12873, 'lastTraded': None}",5947
576,2019/07/03 02:00:00,2019-07-03T01:00:00,"{'bid': 1.12928, 'ask': 1.12934, 'lastTraded': None}","{'bid': 1.12915, 'ask': 1.12921, 'lastTraded': None}","{'bid': 1.1295, 'ask': 1.12956, 'lastTraded': None}","{'bid': 1.12858, 'ask': 1.12864, 'lastTraded': None}",6807
577,2019/07/03 04:00:00,2019-07-03T03:00:00,"{'bid': 1.12916, 'ask': 1.12922, 'lastTraded': None}","{'bid': 1.12881, 'ask': 1.12887, 'lastTraded': None}","{'bid': 1.12932, 'ask': 1.12938, 'lastTraded': None}","{'bid': 1.12859, 'ask': 1.12865, 'lastTraded': None}",4434
578,2019/07/03 06:00:00,2019-07-03T05:00:00,"{'bid': 1.12882, 'ask': 1.12888, 'lastTraded': None}","{'bid': 1.12841, 'ask': 1.12847, 'lastTraded': None}","{'bid': 1.12902, 'ask': 1.12908, 'lastTraded': None}","{'bid': 1.12782, 'ask': 1.12788, 'lastTraded': None}",7950
579,2019/07/03 08:00:00,2019-07-03T07:00:00,"{'bid': 1.12842, 'ask': 1.12848, 'lastTraded': None}","{'bid': 1.12882, 'ask': 1.12888, 'lastTraded': None}","{'bid': 1.12884, 'ask': 1.1289, 'lastTraded': None}","{'bid': 1.12682, 'ask': 1.12689, 'lastTraded': None}",14757
580,2019/07/03 10:00:00,2019-07-03T09:00:00,"{'bid': 1.12881, 'ask': 1.12887, 'lastTraded': None}","{'bid': 1.12972, 'ask': 1.12978, 'lastTraded': None}","{'bid': 1.12996, 'ask': 1.13002, 'lastTraded': None}","{'bid': 1.12829, 'ask': 1.12835, 'lastTraded': None}",10552
581,2019/07/03 12:00:00,2019-07-03T11:00:00,"{'bid': 1.12973, 'ask': 1.12979, 'lastTraded': None}","{'bid': 1.12824, 'ask': 1.1283, 'lastTraded': None}","{'bid': 1.12996, 'ask': 1.1301, 'lastTraded': None}","{'bid': 1.12761, 'ask': 1.12772, 'lastTraded': None}",14406
582,2019/07/03 14:00:00,2019-07-03T13:00:00,"{'bid': 1.12823, 'ask': 1.12829, 'lastTraded': None}","{'bid': 1.12808, 'ask': 1.12814, 'lastTraded': None}","{'bid': 1.13114, 'ask': 1.13135, 'lastTraded': None}","{'bid': 1.12796, 'ask': 1.12802, 'lastTraded': None}",20385
583,2019/07/03 16:00:00,2019-07-03T15:00:00,"{'bid': 1.12807, 'ask': 1.12813, 'lastTraded': None}","{'bid': 1.12812, 'ask': 1.12818, 'lastTraded': None}","{'bid': 1.12845, 'ask': 1.12851, 'lastTraded': None}","{'bid': 1.12717, 'ask': 1.12723, 'lastTraded': None}",11236
584,2019/07/03 18:00:00,2019-07-03T17:00:00,"{'bid': 1.12811, 'ask': 1.12817, 'lastTraded': None}","{'bid': 1.1278, 'ask': 1.12786, 'lastTraded': None}","{'bid': 1.12845, 'ask': 1.12851, 'lastTraded': None}","{'bid': 1.12768, 'ask': 1.12774, 'lastTraded': None}",3930
585,2019/07/03 20:00:00,2019-07-03T19:00:00,"{'bid': 1.12778, 'ask': 1.12784, 'lastTraded': None}","{'bid': 1.12766, 'ask': 1.12787, 'lastTraded': None}","{'bid': 1.12806, 'ask': 1.12815, 'lastTraded': None}","{'bid': 1.12749, 'ask': 1.12761, 'lastTraded': None}",3580
586,2019/07/03 22:00:00,2019-07-03T21:00:00,"{'bid': 1.12763, 'ask': 1.1279, 'lastTraded': None}","{'bid': 1.12866, 'ask': 1.12881, 'lastTraded': None}","{'bid': 1.12878, 'ask': 1.12888, 'lastTraded': None}","{'bid': 1.12759, 'ask': 1.12787, 'lastTraded': None}",4062
587,2019/07/04 00:00:00,2019-07-03T23:00:00,"{'bid': 1.12867, 'ask': 1.12882, 'lastTraded': None}","{'bid': 1.12866, 'ask': 1.12872, 'lastTraded': None}","{'bid': 1.12889, 'ask': 1.12895, 'lastTraded': None}","{'bid': 1.12841, 'ask': 1.12852, 'lastTraded': None}",3430
588,2019/07/04 02:00:00,2019-07-04T01:00:00,"{'bid': 1.12865, 'ask': 1.12871, 'lastTraded': None}","{'bid': 1.12834, 'ask': 1.1284, 'lastTraded': None}","{'bid': 1.12949, 'ask': 1.12955, 'lastTraded': None}","{'bid': 1.1282, 'ask': 1.12826, 'lastTraded': None}",3964
589,2019/07/04 04:00:00,2019-07-04T03:00:00,"{'bid': 1.12835, 'ask': 1.12841, 'lastTraded': None}","{'bid': 1.12855, 'ask': 1.12861, 'lastTraded': None}","{'bid': 1.12869, 'ask': 1.12875, 'lastTraded': None}","{'bid': 1.12817, 'ask': 1.12823, 'lastTraded': None}",3105
590,2019/07/04 06:00:00,2019-07-04T05:00:00,"{'bid': 1.12856, 'ask': 1.12862, 'lastTraded': None}","{'bid': 1.12834, 'ask': 1.1284, 'lastTraded': None}","{'bid': 1.12861, 'ask': 1.12867, 'lastTraded': None}","{'bid': 1.12808, 'ask': 1.12814, 'lastTraded': None}",4306
591,2019/07/04 08:00:00,2019-07-04T07:00:00,"{'bid': 1.12833, 'ask': 1.12839, 'lastTraded': None}","{'bid': 1.12796, 'ask': 1.12802, 'lastTraded': None}","{'bid': 1.12897, 'ask': 1.12903, 'lastTraded': None}","{'bid': 1.12783, 'ask': 1.12794, 'lastTraded': None}",9262
592,2019/07/04 10:00:00,2019-07-04T09:00:00,"{'bid': 1.12783, 'ask': 1.12798, 'lastTraded': None}","{'bid': 1.12856, 'ask': 1.12862, 'lastTraded': None}","{'bid': 1.12899, 'ask': 1.12905, 'lastTraded': None}","{'bid': 1.12769, 'ask': 1.12777, 'lastTraded': None}",8140
593,2019/07/04 12:00:00,2019-07-04T11:00:00,"{'bid': 1.12857, 'ask': 1.12863, 'lastTraded': None}","{'bid': 1.12828, 'ask': 1.12834, 'lastTraded': None}","{'bid': 1.12895, 'ask': 1.12904, 'lastTraded': None}","{'bid': 1.1282, 'ask': 1.12829, 'lastTraded': None}",5430
594,2019/07/04 14:00:00,2019-07-04T13:00:00,"{'bid': 1.12829, 'ask': 1.12835, 'lastTraded': None}","{'bid': 1.12815, 'ask': 1.12821, 'lastTraded': None}","{'bid': 1.12829, 'ask': 1.12835, 'lastTraded': None}","{'bid': 1.12729, 'ask': 1.12735, 'lastTraded': None}",7228
595,2019/07/04 16:00:00,2019-07-04T15:00:00,"{'bid': 1.12814, 'ask': 1.1282, 'lastTraded': None}","{'bid': 1.12804, 'ask': 1.12819, 'lastTraded': None}","{'bid': 1.12844, 'ask': 1.12853, 'lastTraded': None}","{'bid': 1.12786, 'ask': 1.12795, 'lastTraded': None}",5721
596,2019/07/04 18:00:00,2019-07-04T17:00:00,"{'bid': 1.12805, 'ask': 1.1282, 'lastTraded': None}","{'bid': 1.12849, 'ask': 1.12855, 'lastTraded': None}","{'bid': 1.1285, 'ask': 1.12863, 'lastTraded': None}","{'bid': 1.12804, 'ask': 1.12816, 'lastTraded': None}",2596
597,2019/07/04 20:00:00,2019-07-04T19:00:00,"{'bid': 1.1285, 'ask': 1.12856, 'lastTraded': None}","{'bid': 1.12845, 'ask': 1.1286, 'lastTraded': None}","{'bid': 1.12855, 'ask': 1.12867, 'lastTraded': None}","{'bid': 1.12825, 'ask': 1.12838, 'lastTraded': None}",3523
598,2019/07/04 22:00:00,2019-07-04T21:00:00,"{'bid': 1.12844, 'ask': 1.12859, 'lastTraded': None}","{'bid': 1.12858, 'ask': 1.12873, 'lastTraded': None}","{'bid': 1.12876, 'ask': 1.12886, 'lastTraded': None}","{'bid': 1.12816, 'ask': 1.12847, 'lastTraded': None}",3534
599,2019/07/05 00:00:00,2019-07-04T23:00:00,"{'bid': 1.12863, 'ask': 1.12869, 'lastTraded': None}","{'bid': 1.12798, 'ask': 1.12804, 'lastTraded': None}","{'bid': 1.12867, 'ask': 1.12879, 'lastTraded': None}","{'bid': 1.12794, 'ask': 1.128, 'lastTraded': None}",3510
600,2019/07/05 02:00:00,2019-07-05T01:00:00,"{'bid': 1.12797, 'ask': 1.12803, 'lastTraded': None}","{'bid': 1.12816, 'ask': 1.12822, 'lastTraded': None}","{'bid': 1.12821, 'ask': 1.12829, 'lastTraded': None}","{'bid': 1.12776, 'ask': 1.12782, 'lastTraded': None}",3261
601,2019/07/05 04:00:00,2019-07-05T03:00:00,"{'bid': 1.12815, 'ask': 1.12821, 'lastTraded': None}","{'bid': 1.12807, 'ask': 1.12813, 'lastTraded': None}","{'bid': 1.12843, 'ask': 1.12849, 'lastTraded': None}","{'bid': 1.12801, 'ask': 1.12807, 'lastTraded': None}",2406
602,2019/07/05 06:00:00,2019-07-05T05:00:00,"{'bid': 1.12808, 'ask': 1.12814, 'lastTraded': None}","{'bid': 1.1273, 'ask': 1.12736, 'lastTraded': None}","{'bid': 1.12816, 'ask': 1.12823, 'lastTraded': None}","{'bid': 1.12717, 'ask': 1.12723, 'lastTraded': None}",6303
603,2019/07/05 08:00:00,2019-07-05T07:00:00,"{'bid': 1.12732, 'ask': 1.12738, 'lastTraded': None}","{'bid': 1.12621, 'ask': 1.12627, 'lastTraded': None}","{'bid': 1.12749, 'ask': 1.12755, 'lastTraded': None}","{'bid': 1.12611, 'ask': 1.12617, 'lastTraded': None}",10706
604,2019/07/05 10:00:00,2019-07-05T09:00:00,"{'bid': 1.1262, 'ask': 1.12626, 'lastTraded': None}","{'bid': 1.12616, 'ask': 1.12622, 'lastTraded': None}","{'bid': 1.12681, 'ask': 1.12687, 'lastTraded': None}","{'bid': 1.12556, 'ask': 1.12562, 'lastTraded': None}",9031
605,2019/07/05 12:00:00,2019-07-05T11:00:00,"{'bid': 1.12617, 'ask': 1.12623, 'lastTraded': None}","{'bid': 1.12439, 'ask': 1.12445, 'lastTraded': None}","{'bid': 1.12703, 'ask': 1.12713, 'lastTraded': None}","{'bid': 1.12319, 'ask': 1.12329, 'lastTraded': None}",20488
606,2019/07/05 14:00:00,2019-07-05T13:00:00,"{'bid': 1.12438, 'ask': 1.12444, 'lastTraded': None}","{'bid': 1.12219, 'ask': 1.12225, 'lastTraded': None}","{'bid': 1.1244, 'ask': 1.12446, 'lastTraded': None}","{'bid': 1.12071, 'ask': 1.12077, 'lastTraded': None}",22481
607,2019/07/05 16:00:00,2019-07-05T15:00:00,"{'bid': 1.1222, 'ask': 1.12226, 'lastTraded': None}","{'bid': 1.12184, 'ask': 1.1219, 'lastTraded': None}","{'bid': 1.12234, 'ask': 1.1224, 'lastTraded': None}","{'bid': 1.12076, 'ask': 1.12084, 'lastTraded': None}",13704
608,2019/07/05 18:00:00,2019-07-05T17:00:00,"{'bid': 1.12185, 'ask': 1.12191, 'lastTraded': None}","{'bid': 1.12216, 'ask': 1.12222, 'lastTraded': None}","{'bid': 1.12216, 'ask': 1.12222, 'lastTraded': None}","{'bid': 1.12153, 'ask': 1.12162, 'lastTraded': None}",6525
609,2019/07/05 20:00:00,2019-07-05T19:00:00,"{'bid': 1.12215, 'ask': 1.12221, 'lastTraded': None}","{'bid': 1.1225, 'ask': 1.12269, 'lastTraded': None}","{'bid': 1.1228, 'ask': 1.12286, 'lastTraded': None}","{'bid': 1.12214, 'ask': 1.1222, 'lastTraded': None}",7035
610,2019/07/07 20:00:00,2019-07-07T19:00:00,"{'bid': 1.12249, 'ask': 1.12307, 'lastTraded': None}","{'bid': 1.12234, 'ask': 1.12281, 'lastTraded': None}","{'bid': 1.12252, 'ask': 1.12307, 'lastTraded': None}","{'bid': 1.12217, 'ask': 1.12262, 'lastTraded': None}",50
611,2019/07/07 22:00:00,2019-07-07T21:00:00,"{'bid': 1.12229, 'ask': 1.12274, 'lastTraded': None}","{'bid': 1.12281, 'ask': 1.12296, 'lastTraded': None}","{'bid': 1.12286, 'ask': 1.12303, 'lastTraded': None}","{'bid': 1.12201, 'ask': 1.12251, 'lastTraded': None}",3749
612,2019/07/08 00:00:00,2019-07-07T23:00:00,"{'bid': 1.1228, 'ask': 1.12295, 'lastTraded': None}","{'bid': 1.12207, 'ask': 1.12213, 'lastTraded': None}","{'bid': 1.12295, 'ask': 1.12301, 'lastTraded': None}","{'bid': 1.12195, 'ask': 1.12201, 'lastTraded': None}",4876
613,2019/07/08 02:00:00,2019-07-08T01:00:00,"{'bid': 1.12206, 'ask': 1.12212, 'lastTraded': None}","{'bid': 1.12258, 'ask': 1.12264, 'lastTraded': None}","{'bid': 1.12281, 'ask': 1.12287, 'lastTraded': None}","{'bid': 1.12206, 'ask': 1.12212, 'lastTraded': None}",4668
614,2019/07/08 04:00:00,2019-07-08T03:00:00,"{'bid': 1.12257, 'ask': 1.12263, 'lastTraded': None}","{'bid': 1.1231, 'ask': 1.12316, 'lastTraded': None}","{'bid': 1.1231, 'ask': 1.12316, 'lastTraded': None}","{'bid': 1.12248, 'ask': 1.12254, 'lastTraded': None}",3211
615,2019/07/08 06:00:00,2019-07-08T05:00:00,"{'bid': 1.12309, 'ask': 1.12315, 'lastTraded': None}","{'bid': 1.12201, 'ask': 1.12207, 'lastTraded': None}","{'bid': 1.12325, 'ask': 1.12332, 'lastTraded': None}","{'bid': 1.12191, 'ask': 1.12199, 'lastTraded': None}",6787
616,2019/07/08 08:00:00,2019-07-08T07:00:00,"{'bid': 1.122, 'ask': 1.12206, 'lastTraded': None}","{'bid': 1.12311, 'ask': 1.12317, 'lastTraded': None}","{'bid': 1.12342, 'ask': 1.12348, 'lastTraded': None}","{'bid': 1.12196, 'ask': 1.12202, 'lastTraded': None}",10037
617,2019/07/08 10:00:00,2019-07-08T09:00:00,"{'bid': 1.1231, 'ask': 1.12316, 'lastTraded': None}","{'bid': 1.12148, 'ask': 1.12154, 'lastTraded': None}","{'bid': 1.12324, 'ask': 1.1233, 'lastTraded': None}","{'bid': 1.12141, 'ask': 1.12152, 'lastTraded': None}",7704
618,2019/07/08 12:00:00,2019-07-08T11:00:00,"{'bid': 1.12149, 'ask': 1.12155, 'lastTraded': None}","{'bid': 1.1223, 'ask': 1.12236, 'lastTraded': None}","{'bid': 1.12267, 'ask': 1.12273, 'lastTraded': None}","{'bid': 1.12126, 'ask': 1.12132, 'lastTraded': None}",9685
619,2019/07/08 14:00:00,2019-07-08T13:00:00,"{'bid': 1.12231, 'ask': 1.12237, 'lastTraded': None}","{'bid': 1.12146, 'ask': 1.12152, 'lastTraded': None}","{'bid': 1.12242, 'ask': 1.12248, 'lastTraded': None}","{'bid': 1.12094, 'ask': 1.121, 'lastTraded': None}",12491
620,2019/07/08 16:00:00,2019-07-08T15:00:00,"{'bid': 1.12147, 'ask': 1.12153, 'lastTraded': None}","{'bid': 1.12145, 'ask': 1.12151, 'lastTraded': None}","{'bid': 1.12186, 'ask': 1.12192, 'lastTraded': None}","{'bid': 1.12068, 'ask': 1.12074, 'lastTraded': None}",7744
621,2019/07/08 18:00:00,2019-07-08T17:00:00,"{'bid': 1.12146, 'ask': 1.12152, 'lastTraded': None}","{'bid': 1.12117, 'ask': 1.12123, 'lastTraded': None}","{'bid': 1.12206, 'ask': 1.12214, 'lastTraded': None}","{'bid': 1.12111, 'ask': 1.12119, 'lastTraded': None}",4950
622,2019/07/08 20:00:00,2019-07-08T19:00:00,"{'bid': 1.12116, 'ask': 1.12122, 'lastTraded': None}","{'bid': 1.12137, 'ask': 1.12152, 'lastTraded': None}","{'bid': 1.12142, 'ask': 1.12153, 'lastTraded': None}","{'bid': 1.12081, 'ask': 1.12087, 'lastTraded': None}",4109
623,2019/07/08 22:00:00,2019-07-08T21:00:00,"{'bid': 1.12142, 'ask': 1.12148, 'lastTraded': None}","{'bid': 1.12158, 'ask': 1.12164, 'lastTraded': None}","{'bid': 1.12171, 'ask': 1.12186, 'lastTraded': None}","{'bid': 1.12123, 'ask': 1.12138, 'lastTraded': None}",3932
624,2019/07/09 00:00:00,2019-07-08T23:00:00,"{'bid': 1.12153, 'ask': 1.12169, 'lastTraded': None}","{'bid': 1.12153, 'ask': 1.12159, 'lastTraded': None}","{'bid': 1.12186, 'ask': 1.12192, 'lastTraded': None}","{'bid': 1.12129, 'ask': 1.12137, 'lastTraded': None}",3478
625,2019/07/09 02:00:00,2019-07-09T01:00:00,"{'bid': 1.12154, 'ask': 1.1216, 'lastTraded': None}","{'bid': 1.12118, 'ask': 1.12124, 'lastTraded': None}","{'bid': 1.12167, 'ask': 1.12176, 'lastTraded': None}","{'bid': 1.12091, 'ask': 1.121, 'lastTraded': None}",3560
626,2019/07/09 04:00:00,2019-07-09T03:00:00,"{'bid': 1.12117, 'ask': 1.12123, 'lastTraded': None}","{'bid': 1.12174, 'ask': 1.1218, 'lastTraded': None}","{'bid': 1.1218, 'ask': 1.12188, 'lastTraded': None}","{'bid': 1.12104, 'ask': 1.1211, 'lastTraded': None}",3286
627,2019/07/09 06:00:00,2019-07-09T05:00:00,"{'bid': 1.12173, 'ask': 1.12179, 'lastTraded': None}","{'bid': 1.12073, 'ask': 1.12079, 'lastTraded': None}","{'bid': 1.12176, 'ask': 1.12184, 'lastTraded': None}","{'bid': 1.12059, 'ask': 1.12067, 'lastTraded': None}",6021
628,2019/07/09 08:00:00,2019-07-09T07:00:00,"{'bid': 1.12075, 'ask': 1.12081, 'lastTraded': None}","{'bid': 1.11985, 'ask': 1.11991, 'lastTraded': None}","{'bid': 1.12133, 'ask': 1.12139, 'lastTraded': None}","{'bid': 1.11959, 'ask': 1.11965, 'lastTraded': None}",11884
629,2019/07/09 10:00:00,2019-07-09T09:00:00,"{'bid': 1.11986, 'ask': 1.11992, 'lastTraded': None}","{'bid': 1.12021, 'ask': 1.12027, 'lastTraded': None}","{'bid': 1.12085, 'ask': 1.12091, 'lastTraded': None}","{'bid': 1.11931, 'ask': 1.11937, 'lastTraded': None}",8584
630,2019/07/09 12:00:00,2019-07-09T11:00:00,"{'bid': 1.12022, 'ask': 1.12028, 'lastTraded': None}","{'bid': 1.12044, 'ask': 1.1205, 'lastTraded': None}","{'bid': 1.12092, 'ask': 1.12098, 'lastTraded': None}","{'bid': 1.11955, 'ask': 1.11961, 'lastTraded': None}",9602
631,2019/07/09 14:00:00,2019-07-09T13:00:00,"{'bid': 1.12045, 'ask': 1.12051, 'lastTraded': None}","{'bid': 1.12055, 'ask': 1.12061, 'lastTraded': None}","{'bid': 1.12106, 'ask': 1.12112, 'lastTraded': None}","{'bid': 1.12002, 'ask': 1.12008, 'lastTraded': None}",12850
632,2019/07/09 16:00:00,2019-07-09T15:00:00,"{'bid': 1.12054, 'ask': 1.1206, 'lastTraded': None}","{'bid': 1.12083, 'ask': 1.12089, 'lastTraded': None}","{'bid': 1.12111, 'ask': 1.12117, 'lastTraded': None}","{'bid': 1.11996, 'ask': 1.12002, 'lastTraded': None}",9673
633,2019/07/09 18:00:00,2019-07-09T17:00:00,"{'bid': 1.12084, 'ask': 1.1209, 'lastTraded': None}","{'bid': 1.12076, 'ask': 1.12082, 'lastTraded': None}","{'bid': 1.12138, 'ask': 1.12144, 'lastTraded': None}","{'bid': 1.12075, 'ask': 1.12081, 'lastTraded': None}",6103
634,2019/07/09 20:00:00,2019-07-09T19:00:00,"{'bid': 1.12075, 'ask': 1.12081, 'lastTraded': None}","{'bid': 1.12078, 'ask': 1.12084, 'lastTraded': None}","{'bid': 1.12084, 'ask': 1.12094, 'lastTraded': None}","{'bid': 1.1203, 'ask': 1.12036, 'lastTraded': None}",4049
635,2019/07/09 22:00:00,2019-07-09T21:00:00,"{'bid': 1.12077, 'ask': 1.12083, 'lastTraded': None}","{'bid': 1.12057, 'ask': 1.12063, 'lastTraded': None}","{'bid': 1.12085, 'ask': 1.121, 'lastTraded': None}","{'bid': 1.12044, 'ask': 1.12062, 'lastTraded': None}",3186
636,2019/07/10 00:00:00,2019-07-09T23:00:00,"{'bid': 1.12056, 'ask': 1.12062, 'lastTraded': None}","{'bid': 1.12033, 'ask': 1.12039, 'lastTraded': None}","{'bid': 1.12063, 'ask': 1.12073, 'lastTraded': None}","{'bid': 1.12016, 'ask': 1.12022, 'lastTraded': None}",3561
637,2019/07/10 02:00:00,2019-07-10T01:00:00,"{'bid': 1.12032, 'ask': 1.12038, 'lastTraded': None}","{'bid': 1.12099, 'ask': 1.12105, 'lastTraded': None}","{'bid': 1.12101, 'ask': 1.1211, 'lastTraded': None}","{'bid': 1.12022, 'ask': 1.12028, 'lastTraded': None}",3600
638,2019/07/10 04:00:00,2019-07-10T03:00:00,"{'bid': 1.12098, 'ask': 1.12104, 'lastTraded': None}","{'bid': 1.12072, 'ask': 1.12078, 'lastTraded': None}","{'bid': 1.12099, 'ask': 1.12105, 'lastTraded': None}","{'bid': 1.12058, 'ask': 1.12064, 'lastTraded': None}",2869
639,2019/07/10 06:00:00,2019-07-10T05:00:00,"{'bid': 1.12073, 'ask': 1.12079, 'lastTraded': None}","{'bid': 1.12124, 'ask': 1.1213, 'lastTraded': None}","{'bid': 1.12178, 'ask': 1.12187, 'lastTraded': None}","{'bid': 1.12033, 'ask': 1.12039, 'lastTraded': None}",7572
640,2019/07/10 08:00:00,2019-07-10T07:00:00,"{'bid': 1.12125, 'ask': 1.12131, 'lastTraded': None}","{'bid': 1.12251, 'ask': 1.12257, 'lastTraded': None}","{'bid': 1.12268, 'ask': 1.12274, 'lastTraded': None}","{'bid': 1.12081, 'ask': 1.12087, 'lastTraded': None}",12262
641,2019/07/10 10:00:00,2019-07-10T09:00:00,"{'bid': 1.1225, 'ask': 1.12256, 'lastTraded': None}","{'bid': 1.12165, 'ask': 1.12171, 'lastTraded': None}","{'bid': 1.12292, 'ask': 1.12298, 'lastTraded': None}","{'bid': 1.12159, 'ask': 1.12165, 'lastTraded': None}",11023
642,2019/07/10 12:00:00,2019-07-10T11:00:00,"{'bid': 1.12164, 'ask': 1.1217, 'lastTraded': None}","{'bid': 1.12499, 'ask': 1.12505, 'lastTraded': None}","{'bid': 1.12554, 'ask': 1.1256, 'lastTraded': None}","{'bid': 1.12119, 'ask': 1.12125, 'lastTraded': None}",17572
643,2019/07/10 14:00:00,2019-07-10T13:00:00,"{'bid': 1.125, 'ask': 1.12506, 'lastTraded': None}","{'bid': 1.12526, 'ask': 1.12532, 'lastTraded': None}","{'bid': 1.12567, 'ask': 1.12579, 'lastTraded': None}","{'bid': 1.12355, 'ask': 1.12361, 'lastTraded': None}",21887
644,2019/07/10 16:00:00,2019-07-10T15:00:00,"{'bid': 1.12525, 'ask': 1.12531, 'lastTraded': None}","{'bid': 1.1259, 'ask': 1.12596, 'lastTraded': None}","{'bid': 1.12636, 'ask': 1.12651, 'lastTraded': None}","{'bid': 1.12425, 'ask': 1.12431, 'lastTraded': None}",14590
645,2019/07/10 18:00:00,2019-07-10T17:00:00,"{'bid': 1.12591, 'ask': 1.12597, 'lastTraded': None}","{'bid': 1.12525, 'ask': 1.12531, 'lastTraded': None}","{'bid': 1.12618, 'ask': 1.12627, 'lastTraded': None}","{'bid': 1.12508, 'ask': 1.12514, 'lastTraded': None}",11248
